"","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","NA_YOJ","NA_CAR_AGE","NA_HOME_VAL","NA_INCOME","NA_JOB"
"2366",0,0,0,47,0,10,42278,FALSE,126429,TRUE,"M","PhD","Doctor",25,"Commercial",18570,6,"Van",FALSE,36646,2,FALSE,0,16,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"2367",0,0,0,40,0,10,104996,FALSE,0,FALSE,"M","Bachelors","Professional",5,"Private",16000,17,"Minivan",FALSE,45838,2,TRUE,7,6,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2368",0,0,0,48,0,12,69589,FALSE,195516,TRUE,"M","PhD","Manager",39,"Commercial",37500,7,"Panel Truck",FALSE,0,0,FALSE,1,17,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"2369",0,0,0,35,2,15,43196,FALSE,166154,TRUE,"z_F","Masters","Lawyer",22,"Private",16430,3,"Sports Car",FALSE,0,0,TRUE,0,15,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2370",1,3667,0,49,0,9,13394,FALSE,0,FALSE,"M","<High School","Student",37,"Commercial",21190,13,"Van",TRUE,3653,3,FALSE,0,5,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2371",1,16677.67731,3,36,3,14,102147,FALSE,270030,TRUE,"M","<High School","z_Blue Collar",28,"Private",15310,4,"Minivan",FALSE,6455,1,FALSE,2,7,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2372",0,0,0,59,0,6,159826,FALSE,401237,TRUE,"z_F","PhD","Manager",26,"Commercial",22680,7,"Pickup",FALSE,0,0,FALSE,0,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,TRUE,FALSE
"2373",1,5005,0,43,0,9,96399,FALSE,285628,TRUE,"z_F","PhD","Manager",51,"Private",14920,1,"z_SUV",FALSE,3117,4,FALSE,1,12,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2374",0,0,0,53,0,9,203641,FALSE,533607,TRUE,"z_F","PhD","Manager",40,"Commercial",31820,4,"Panel Truck",FALSE,0,0,FALSE,0,7,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2375",1,3005,0,31,0,8,67842,FALSE,0,FALSE,"M","Bachelors","z_Blue Collar",49,"Commercial",4600,7,"Pickup",TRUE,0,0,TRUE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2376",0,0,0,55,0,12,63376,FALSE,225111,TRUE,"z_F","Bachelors","z_Blue Collar",25,"Commercial",20390,1,"z_SUV",FALSE,0,0,FALSE,0,14,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2377",1,3456,0,47,0,10,64777,FALSE,237421,FALSE,"z_F","Masters","Lawyer",47,"Commercial",31120,4,"Van",FALSE,23078,2,TRUE,3,14,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,TRUE
"2378",0,0,0,48,0,13,120483,FALSE,358643,TRUE,"M","Masters","Professional",60,"Private",14110,7,"Minivan",TRUE,0,0,FALSE,0,12,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2379",0,0,0,41,0,12,225311,FALSE,509647,TRUE,"z_F","PhD","Doctor",33,"Commercial",16990,1,"Pickup",FALSE,4811,2,FALSE,3,9,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"2380",0,0,0,53,0,12,142751,FALSE,333479,TRUE,"M","Masters","Manager",58,"Commercial",30860,1,"Panel Truck",TRUE,3191,3,FALSE,1,17,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"2381",0,0,0,53,0,12,98239,FALSE,293964,TRUE,"M","Masters","Manager",51,"Commercial",34040,12,"Panel Truck",TRUE,0,0,FALSE,1,7,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"2382",1,6978,2,45,3,12,72738,TRUE,0,FALSE,"z_F","Bachelors","Professional",52,"Private",15420,1,"z_SUV",FALSE,2448,3,FALSE,8,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2383",1,4933,0,47,0,13,65802,FALSE,262566,TRUE,"z_F","z_High School","z_Blue Collar",31,"Private",6200,1,"z_SUV",FALSE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2384",0,0,1,55,1,11,30841,TRUE,148864,FALSE,"M","z_High School","z_Blue Collar",42,"Commercial",8310,14,"Pickup",TRUE,0,0,FALSE,2,10,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2385",1,2297,0,38,0,8,52506,FALSE,210236,TRUE,"z_F","z_High School","Professional",56,"Commercial",41570,3,"Panel Truck",FALSE,10584,2,FALSE,4,10,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2386",0,0,0,38,0,5,29879,FALSE,0,FALSE,"z_F","z_High School","Clerical",29,"Private",15590,1,"z_SUV",FALSE,0,0,FALSE,0,7,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"2387",0,0,0,34,2,10,79549,TRUE,232259,FALSE,"z_F","Bachelors","Clerical",35,"Private",11310,10,"Minivan",FALSE,0,0,FALSE,4,14,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2388",0,0,0,46,0,9,74181,FALSE,251024,FALSE,"z_F","z_High School","Professional",33,"Private",24340,7,"Minivan",FALSE,0,0,FALSE,3,6,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2389",1,2665,0,50,0,15,43543,FALSE,105982,TRUE,"M","Bachelors","z_Blue Collar",49,"Commercial",15890,4,"Minivan",TRUE,0,0,FALSE,3,5,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2390",0,0,0,48,0,13,29626,FALSE,168178,TRUE,"M","z_High School","Clerical",34,"Commercial",30490,1,"Panel Truck",TRUE,42332,4,TRUE,3,11,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2391",0,0,0,58,0,13,71529,FALSE,0,FALSE,"M","PhD","Doctor",5,"Private",1500,16,"Minivan",FALSE,0,0,TRUE,0,18,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2392",0,0,0,32,4,15,14937,FALSE,126561,TRUE,"z_F","<High School","Clerical",40,"Private",6190,6,"z_SUV",FALSE,4890,2,FALSE,1,6,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2393",1,502,0,51,0,12,16052,FALSE,0,FALSE,"M","<High School","Clerical",43,"Private",6600,4,"Minivan",FALSE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2394",0,0,0,35,0,9,141632,FALSE,0,FALSE,"M","Masters","Professional",36,"Private",2950,6,"Minivan",TRUE,0,0,TRUE,0,17,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2395",0,0,1,41,1,10,55867,FALSE,208816,TRUE,"M","Bachelors","Clerical",20,"Private",11190,7,"Pickup",TRUE,0,0,FALSE,4,14,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2396",0,0,0,42,0,10,50644,FALSE,177193,FALSE,"M","Masters","Professional",26,"Commercial",29970,6,"Panel Truck",TRUE,4016,3,FALSE,3,17,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2397",0,0,0,49,0,9,39484,FALSE,216908,TRUE,"z_F","Bachelors","Home Maker",23,"Private",12660,9,"z_SUV",FALSE,0,0,FALSE,2,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2398",0,0,0,56,0,11,64124,FALSE,210353,TRUE,"M","Masters","Manager",19,"Commercial",22950,3,"Panel Truck",TRUE,4232,3,FALSE,0,17,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2399",0,0,0,81,2,23,109275,FALSE,381377,TRUE,"M","Bachelors","Professional",39,"Private",22030,7,"Sports Car",TRUE,4773,2,FALSE,0,6,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2400",1,4234,0,34,1,12,91832,FALSE,291888,TRUE,"z_F","Bachelors","Manager",37,"Commercial",24910,7,"Pickup",FALSE,4317,1,FALSE,1,5,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2401",0,0,0,36,0,9,134361,FALSE,356290,FALSE,"M","Bachelors","Professional",27,"Commercial",18540,1,"Van",FALSE,0,0,TRUE,0,7,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2402",0,0,0,32,3,0,0,TRUE,0,FALSE,"z_F","<High School","Student",31,"Private",10740,10,"z_SUV",FALSE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2403",0,0,0,37,0,9,76100,FALSE,204139,TRUE,"M","z_High School","Manager",32,"Private",19860,4,"Van",TRUE,0,0,TRUE,0,5,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2404",0,0,1,44,1,12,49810,FALSE,148947,TRUE,"z_F","z_High School","Manager",27,"Private",11740,7,"z_SUV",FALSE,7417,2,FALSE,2,1,"Highly Urban/ Urban",TRUE,FALSE,FALSE,FALSE,FALSE
"2405",1,9136.2312218,0,50,0,14,73277,FALSE,205265,FALSE,"z_F","z_High School","z_Blue Collar",41,"Commercial",7230,6,"z_SUV",FALSE,13102,2,FALSE,4,9,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2406",0,0,0,33,1,8,53598,TRUE,209993,FALSE,"z_F","z_High School","Manager",5,"Private",11410,1,"z_SUV",FALSE,9867,4,FALSE,1,1,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"2407",0,0,0,43,0,9,105442,FALSE,310458,FALSE,"M","Masters","Lawyer",38,"Private",11040,1,"Minivan",TRUE,0,0,FALSE,0,11,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"2408",0,0,0,37,0,9,22148,FALSE,74301,TRUE,"M","z_High School","Clerical",31,"Private",5200,1,"Minivan",TRUE,3904,2,FALSE,4,8,"z_Highly Rural/ Rural",FALSE,FALSE,TRUE,FALSE,FALSE
"2409",0,0,0,44,0,2,26965,FALSE,201108,TRUE,"M","<High School","Clerical",22,"Private",10960,1,"Pickup",TRUE,10494,1,FALSE,4,4,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,FALSE
"2410",0,0,0,46,0,13,66326,FALSE,273845,FALSE,"M","Masters","Professional",49,"Private",12730,10,"Minivan",TRUE,0,0,FALSE,0,16,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,FALSE
"2411",1,2854,0,51,0,0,0,FALSE,0,FALSE,"M","z_High School","Student",34,"Commercial",19630,4,"Van",TRUE,6061,2,FALSE,7,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,TRUE,FALSE
"2412",0,0,0,45,1,7,40730,FALSE,220167,TRUE,"M","<High School","Professional",45,"Private",1500,10,"Minivan",TRUE,0,0,FALSE,0,4,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2413",0,0,0,47,0,14,72853,FALSE,217443,TRUE,"M","Masters","Lawyer",5,"Commercial",6200,11,"Pickup",FALSE,5176,3,FALSE,0,14,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"2414",0,0,1,40,1,9,126679,FALSE,350077,TRUE,"M","z_High School","z_Blue Collar",16,"Commercial",14420,4,"Minivan",TRUE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2415",0,0,0,42,0,12,90409,FALSE,279593,TRUE,"M","Masters","Lawyer",42,"Private",16270,1,"Van",TRUE,3791,3,FALSE,3,11,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2416",0,0,0,45,0,12,62884,FALSE,141496,FALSE,"M","Masters","Lawyer",45,"Private",7790,6,"Pickup",FALSE,0,0,FALSE,2,17,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"2417",0,0,0,49,0,9,94062,FALSE,287762,FALSE,"M","Bachelors","Manager",15,"Private",35690,7,"Minivan",TRUE,0,0,FALSE,0,11,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2418",0,0,0,35,3,12,81125,TRUE,0,FALSE,"z_F","Bachelors","z_Blue Collar",35,"Commercial",25900,6,"z_SUV",FALSE,0,0,FALSE,1,1,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2419",1,3340,3,41,3,13,57371,FALSE,153181,TRUE,"z_F","z_High School","z_Blue Collar",69,"Commercial",28600,1,"Pickup",FALSE,1858,4,FALSE,3,7,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2420",0,0,0,56,0,12,36935,FALSE,195331,FALSE,"M","<High School","z_Blue Collar",12,"Commercial",28580,6,"Panel Truck",FALSE,4567,1,FALSE,0,7,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2421",0,0,0,46,0,10,35564,FALSE,179331,TRUE,"M","Bachelors","Home Maker",27,"Private",19750,1,"Minivan",TRUE,0,0,FALSE,1,7,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2422",1,4926,0,44,0,0,0,FALSE,0,FALSE,"M","z_High School","Student",44,"Commercial",5900,4,"Pickup",TRUE,33385,2,TRUE,0,1,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,FALSE
"2423",1,3292,1,41,1,10,29020,TRUE,0,FALSE,"z_F","z_High School","Manager",45,"Commercial",18050,7,"Pickup",FALSE,3728,1,FALSE,8,1,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,FALSE
"2424",0,0,1,42,2,5,3374,TRUE,0,FALSE,"z_F","<High School","Home Maker",74,"Private",21660,10,"Minivan",FALSE,7313,2,FALSE,4,1,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2425",0,0,0,31,4,15,69201,TRUE,224997,FALSE,"M","z_High School","Professional",8,"Commercial",11550,17,"Pickup",TRUE,6997,1,FALSE,2,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2426",0,0,1,37,2,12,35377,FALSE,170101,TRUE,"z_F","z_High School","z_Blue Collar",47,"Commercial",9990,3,"Minivan",FALSE,0,0,FALSE,0,7,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2427",0,0,0,41,0,6,80392,FALSE,0,FALSE,"z_F","PhD","Doctor",40,"Commercial",24670,10,"Pickup",FALSE,0,0,TRUE,4,14,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"2428",0,0,0,42,2,11,49264,TRUE,198207,FALSE,"z_F","z_High School","Clerical",5,"Commercial",37750,7,"Van",FALSE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2429",0,0,0,34,1,12,87295,FALSE,264318,TRUE,"M","z_High School","z_Blue Collar",46,"Commercial",32190,3,"Panel Truck",FALSE,0,0,FALSE,2,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2430",1,18323.283751,0,31,1,12,22654,TRUE,0,FALSE,"z_F","<High School","z_Blue Collar",38,"Private",23250,1,"Pickup",FALSE,0,0,FALSE,2,6,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2431",0,0,0,40,0,14,107499,FALSE,281873,TRUE,"M","Bachelors","Manager",19,"Commercial",17470,9,"Van",TRUE,0,0,FALSE,2,7,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2432",1,978.35138072,0,51,0,10,65678,FALSE,0,FALSE,"M","z_High School","Manager",57,"Private",6600,6,"Pickup",FALSE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2433",0,0,0,34,4,0,0,FALSE,89983,TRUE,"z_F","<High School","Home Maker",17,"Private",20990,7,"z_SUV",FALSE,0,0,FALSE,0,5,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2434",0,0,0,34,0,0,0,FALSE,66706,FALSE,"z_F","z_High School","Home Maker",25,"Private",19800,4,"Minivan",FALSE,0,0,FALSE,0,9,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2435",1,6780,0,37,0,11,40868,FALSE,0,FALSE,"z_F","z_High School","Clerical",40,"Private",9620,6,"z_SUV",FALSE,7414,1,FALSE,1,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2436",1,73783.465918,0,37,0,7,61790,FALSE,0,FALSE,"M","z_High School","z_Blue Collar",32,"Commercial",21460,3,"Van",FALSE,0,0,FALSE,0,7,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2437",0,0,0,46,0,12,108636,FALSE,0,FALSE,"M","Masters","Manager",45,"Commercial",30750,4,"Panel Truck",FALSE,0,0,TRUE,0,17,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2438",1,3901,0,48,0,15,134640,FALSE,0,FALSE,"z_F","Masters","Lawyer",38,"Private",10000,4,"z_SUV",FALSE,0,0,FALSE,3,23,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2439",0,0,0,33,3,0,0,TRUE,85078,FALSE,"M","z_High School","Home Maker",6,"Private",18390,6,"Van",TRUE,8999,2,FALSE,0,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2440",0,0,0,42,2,15,51409,FALSE,205895,TRUE,"z_F","Masters","Lawyer",23,"Private",22270,1,"Minivan",FALSE,0,0,FALSE,0,15,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2441",0,0,1,38,2,6,21073,TRUE,91827,FALSE,"z_F","<High School","Clerical",34,"Commercial",17570,1,"Pickup",FALSE,4657,1,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2442",1,980,0,30,2,0,0,TRUE,0,FALSE,"z_F","z_High School","Student",55,"Commercial",4500,1,"z_SUV",FALSE,0,0,TRUE,0,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2443",0,0,0,48,0,9,2229,FALSE,0,FALSE,"z_F","<High School","Student",21,"Commercial",21930,1,"Minivan",FALSE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2444",1,7385,0,53,0,9,48780,FALSE,176835,FALSE,"z_F","Bachelors","z_Blue Collar",55,"Commercial",18730,1,"Pickup",FALSE,32593,2,TRUE,8,12,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"2445",0,0,1,43,1,7,57170,FALSE,198402,TRUE,"z_F","<High School","z_Blue Collar",41,"Private",11520,1,"z_SUV",FALSE,0,0,FALSE,3,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2446",0,0,0,60,0,13,99441,FALSE,0,FALSE,"M","PhD","Manager",51,"Commercial",28560,7,"Panel Truck",TRUE,0,0,FALSE,0,13,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"2447",0,0,0,41,0,10,51424,FALSE,0,FALSE,"M","Bachelors","Professional",48,"Private",10740,4,"Minivan",TRUE,519,4,FALSE,2,1,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"2448",0,0,2,40,2,12,88413,FALSE,246706,TRUE,"z_F","z_High School","z_Blue Collar",26,"Commercial",15410,7,"Minivan",FALSE,0,0,FALSE,0,1,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2449",0,0,1,57,3,15,94890,FALSE,267064,TRUE,"z_F","Bachelors","Manager",17,"Private",18170,8,"z_SUV",FALSE,0,0,FALSE,1,12,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2450",1,5301,1,38,2,13,46061,TRUE,0,FALSE,"z_F","Bachelors","Clerical",39,"Private",18910,1,"Minivan",FALSE,0,0,FALSE,3,9,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2451",0,0,0,52,0,13,31742,FALSE,0,FALSE,"z_F","Masters","Lawyer",45,"Commercial",24540,4,"Pickup",FALSE,0,0,FALSE,0,10,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,TRUE
"2452",0,0,0,53,0,10,142206,FALSE,0,FALSE,"M","Bachelors","Professional",34,"Private",21720,1,"Van",FALSE,0,0,TRUE,0,9,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2453",0,0,1,44,2,12,79076,FALSE,188757,TRUE,"z_F","Masters","Home Maker",26,"Private",16150,6,"Minivan",FALSE,0,0,FALSE,0,14,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"2454",0,0,0,26,2,11,180627,TRUE,0,FALSE,"M","Bachelors","z_Blue Collar",37,"Commercial",27870,1,"Panel Truck",TRUE,0,0,FALSE,0,10,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2455",1,7136,0,45,3,0,0,FALSE,63103,TRUE,"M","<High School","Student",23,"Commercial",7640,1,"Pickup",TRUE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2456",0,0,0,54,0,16,48078,FALSE,274259,TRUE,"z_F","Bachelors","Clerical",40,"Private",18290,1,"Sports Car",FALSE,0,0,FALSE,1,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2457",0,0,1,41,1,13,16251,FALSE,0,TRUE,"M","z_High School","Student",36,"Private",9130,6,"Pickup",TRUE,0,0,FALSE,0,9,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,TRUE,FALSE
"2458",1,2574,0,29,0,10,74202,FALSE,0,FALSE,"M","Bachelors","Clerical",41,"Private",19300,4,"Van",TRUE,7291,2,FALSE,4,13,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2459",0,0,0,31,1,13,40851,TRUE,181084,FALSE,"z_F","z_High School","z_Blue Collar",32,"Commercial",8690,17,"z_SUV",FALSE,1570,2,FALSE,3,1,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2460",0,0,0,43,0,11,190991,FALSE,429985,TRUE,"M","Masters","Manager",46,"Private",5800,1,"Pickup",FALSE,0,0,FALSE,1,18,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"2461",1,4930,1,42,1,10,58489,TRUE,0,FALSE,"z_F","Masters","Lawyer",9,"Private",11550,6,"z_SUV",FALSE,43863,1,TRUE,1,12,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2462",0,0,0,53,0,14,138550,FALSE,398559,TRUE,"M","PhD","Doctor",24,"Private",20660,9,"Van",TRUE,0,0,FALSE,0,14,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2463",0,0,1,37,2,12,15035,FALSE,101132,TRUE,"z_F","<High School","Clerical",21,"Private",10340,4,"z_SUV",FALSE,0,0,FALSE,0,4,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2464",1,1030,0,53,0,12,189052,FALSE,0,FALSE,"M","PhD","Doctor",31,"Private",12550,3,"Minivan",TRUE,2045,4,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2465",0,0,0,52,0,11,23196,FALSE,137379,TRUE,"z_F","z_High School","Clerical",68,"Private",15820,13,"z_SUV",FALSE,0,0,FALSE,0,1,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2466",0,0,0,38,0,6,10609,FALSE,85855,TRUE,"z_F","z_High School","Home Maker",22,"Private",25040,4,"Sports Car",FALSE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"2467",0,0,0,49,0,15,62786,FALSE,221669,TRUE,"M","z_High School","Manager",56,"Private",19510,6,"Van",TRUE,49613,1,TRUE,4,5,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2468",0,0,0,27,1,10,60214,FALSE,174522,TRUE,"z_F","Masters","Professional",20,"Private",13330,1,"z_SUV",FALSE,0,0,FALSE,1,10,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2469",0,0,0,45,0,12,78103,FALSE,229352,TRUE,"z_F","z_High School","z_Blue Collar",53,"Private",6010,10,"Sports Car",FALSE,0,0,FALSE,0,6,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2470",0,0,0,51,0,8,33957,FALSE,166754,TRUE,"M","Bachelors","Manager",36,"Private",14910,1,"Minivan",TRUE,0,0,TRUE,1,17,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2471",1,8363,0,33,1,10,23953,TRUE,0,FALSE,"z_F","z_High School","Clerical",39,"Private",10650,8,"z_SUV",FALSE,32044,1,TRUE,2,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2472",0,0,0,44,0,12,92898,FALSE,264737,TRUE,"z_F","Masters","Lawyer",35,"Private",14130,10,"Sports Car",FALSE,0,0,FALSE,1,9,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2473",0,0,0,45,2,15,77183,FALSE,262380,TRUE,"z_F","Masters","Lawyer",34,"Private",17440,6,"z_SUV",FALSE,0,0,FALSE,2,12,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2474",0,0,0,50,0,12,67782,FALSE,202324,TRUE,"M","<High School","z_Blue Collar",44,"Commercial",19390,17,"Van",FALSE,0,0,FALSE,4,6,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2475",0,0,0,46,0,12,23783,FALSE,0,FALSE,"z_F","z_High School","Clerical",40,"Private",11010,1,"z_SUV",FALSE,0,0,TRUE,0,8,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2476",0,0,2,38,2,7,34984,FALSE,165512,TRUE,"z_F","<High School","Clerical",32,"Private",22400,7,"z_SUV",FALSE,0,0,FALSE,0,4,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"2477",0,0,2,38,3,16,30433,FALSE,137925,TRUE,"z_F","<High School","z_Blue Collar",21,"Commercial",12560,10,"Sports Car",FALSE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"2478",1,4979,0,33,3,0,0,FALSE,64786,TRUE,"M","z_High School","Student",16,"Commercial",4800,4,"Pickup",FALSE,0,0,FALSE,5,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
